Model version,mean_score,Best score (across scorers),Release date,Organization,Country,Training compute (FLOP),Training compute notes,stderr,Log viewer,Logs,Started at,id,Source URL
magistral-small-2509,0.476010101010101,0.476010101010101,2025-09-18,Mistral AI,France,,,0.025993462698453398,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F3UbYVQELDHAcQgu7sTTnRf.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/3UbYVQELDHAcQgu7sTTnRf.eval,2026-08-30T22:39:36.000Z,3UbYVQELDHAcQgu7sTTnRf
Llama-3.2-1B-Instruct,0.23926767676767677,0.23926767676767677,2024-09-24,Meta AI,United States of America,6.642e+22,"6ND = 6*1230000000.00*9000000000000 = 6.642e+22

370000 hours * 3600 s * 133800000000000 FLOPS/s* 0.3 = 5.346648e+22",0.016278803912773237,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFGEsLTxzZ7fE9aq7DhdqZb.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/FGEsLTxzZ7fE9aq7DhdqZb.eval,2026-08-30T22:39:11.000Z,FGEsLTxzZ7fE9aq7DhdqZb
glm-4.7-flash_none,0.4513888888888889,0.4513888888888889,,,,,,0.021751012010888356,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGSde7u2Mb6GZGpubJjjPam.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GSde7u2Mb6GZGpubJjjPam.eval,2026-08-30T22:37:57.000Z,GSde7u2Mb6GZGpubJjjPam
glm-4.7-flash,0.6054292929292929,0.6054292929292929,,,,,,0.02934798760577577,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGL7htq7XRnbzqpAVK5f862.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GL7htq7XRnbzqpAVK5f862.eval,2026-08-30T22:37:35.000Z,GL7htq7XRnbzqpAVK5f862
gpt-6-astra_max,0.9577020202020202,0.9577020202020202,2026-09-03,OpenAI,United States of America,,,0.013696812097020311,,,2026-08-30T14:57:43.000Z,3h8STJpG2VzY9LiBUzwotv
granite-4.0-1b,0.2398989898989899,0.2398989898989899,2025-10-28,,,,,0.01619451031298072,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FoWiE4CniV7k5adL5wDh5r8.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/oWiE4CniV7k5adL5wDh5r8.eval,2026-08-28T19:33:14.000Z,oWiE4CniV7k5adL5wDh5r8
qwen3.5-35b-a3b_none,0.8118686868686869,0.8118686868686869,2026-02-24,Alibaba,China,,,0.023198629229768078,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FKKm5DbPUgXo88eYr64g4SK.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/KKm5DbPUgXo88eYr64g4SK.eval,2026-08-28T18:43:36.000Z,KKm5DbPUgXo88eYr64g4SK
qwen3.5-35b-a3b,0.8345959595959596,0.8345959595959596,2026-02-24,Alibaba,China,,,0.02179018174848238,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FRWjuCuVGvaRd4vDjJJ6aP2.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/RWjuCuVGvaRd4vDjJJ6aP2.eval,2026-08-28T18:38:38.000Z,RWjuCuVGvaRd4vDjJJ6aP2
qwen3-4b-instruct-2507,0.4583333333333333,0.4583333333333333,2025-08-06,,,,,0.028502193235395257,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FVhQBa9AViRt2UKSNpEAyjN.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/VhQBa9AViRt2UKSNpEAyjN.eval,2026-08-28T17:47:35.000Z,VhQBa9AViRt2UKSNpEAyjN
qwen3-4b_none,0.4356060606060606,0.4356060606060606,2025-04-29,Alibaba,China,8.64e+23,6 FLOP / parameter / token * 36 * 10^12 tokens * 4  * 10^9 parameters = 8.64e+23 FLOP,0.026892896738900395,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FSLJyD8yew4TxcmprJfVvuE.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/SLJyD8yew4TxcmprJfVvuE.eval,2026-08-28T17:41:08.000Z,SLJyD8yew4TxcmprJfVvuE
qwen3-4b,0.5233585858585859,0.5233585858585859,2025-04-29,Alibaba,China,8.64e+23,6 FLOP / parameter / token * 36 * 10^12 tokens * 4  * 10^9 parameters = 8.64e+23 FLOP,0.030102242301033352,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FG3dinPvwrci2Nu3m9pby2i.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/G3dinPvwrci2Nu3m9pby2i.eval,2026-08-28T17:40:19.000Z,G3dinPvwrci2Nu3m9pby2i
Qwen3-32B,0.6571969696969697,0.6571969696969697,2025-04-29,Alibaba,China,7.0848e+24,6 FLOP / parameter / token * 36 * 10^12 tokens * 32.8  * 10^9 parameters = 7.0848e+24 FLOP,0.027890331058144285,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFfoxqm7YsZr3FimCGsGAJv.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/Ffoxqm7YsZr3FimCGsGAJv.eval,2026-08-28T17:33:22.000Z,Ffoxqm7YsZr3FimCGsGAJv
qwen3-14b_none,0.5340909090909091,0.5340909090909091,2025-04-29,Alibaba,China,3.1968e+24,6 FLOP / parameter / token * 36 * 10^12 tokens * 14.8  * 10^9 parameters = 3.1968e+24 FLOP,0.02752462335115392,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGRQV9Q8gHoHnSEPWofiQuq.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GRQV9Q8gHoHnSEPWofiQuq.eval,2026-08-28T16:54:57.000Z,GRQV9Q8gHoHnSEPWofiQuq
qwen3-14b,0.6376262626262627,0.6376262626262627,2025-04-29,Alibaba,China,3.1968e+24,6 FLOP / parameter / token * 36 * 10^12 tokens * 14.8  * 10^9 parameters = 3.1968e+24 FLOP,0.02931953778086544,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FXGK9DjJHHVWr2LyT298ooL.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/XGK9DjJHHVWr2LyT298ooL.eval,2026-08-28T16:53:49.000Z,XGK9DjJHHVWr2LyT298ooL
qwen3-1.7b_none,0.3061868686868687,0.3061868686868687,2025-04-29,Alibaba,China,3.672e+23,6 FLOP / parameter / token * 36 * 10^12 tokens * 1.7  * 10^9 parameters = 3.672e+23 FLOP,0.022564006554294688,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGdfzaHmiZht2DKPZDtQAET.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GdfzaHmiZht2DKPZDtQAET.eval,2026-08-28T16:47:40.000Z,GdfzaHmiZht2DKPZDtQAET
qwen3-1.7b,0.380050505050505,0.380050505050505,2025-04-29,Alibaba,China,3.672e+23,6 FLOP / parameter / token * 36 * 10^12 tokens * 1.7  * 10^9 parameters = 3.672e+23 FLOP,0.02748387280745701,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FF3CtjUceBrMi9iYmjULx7J.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/F3CtjUceBrMi9iYmjULx7J.eval,2026-08-28T16:47:04.000Z,F3CtjUceBrMi9iYmjULx7J
mistral-small-3.2-2506,0.49053030303030304,0.49053030303030304,2025-06-20,Mistral AI,France,,"Likely to use >1e23 FLOP because Mistral Small 3 used about 1e24 FLOP. However, if this was continued pretraining (or new post-training), then not clear whether it would have used >1e23 FLOP.",0.027717443261958633,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FV2CVKXcEdLnEXmppjUEB9M.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/V2CVKXcEdLnEXmppjUEB9M.eval,2026-08-28T16:15:28.000Z,V2CVKXcEdLnEXmppjUEB9M
granite-4.0-350m,0.11237373737373738,0.11237373737373738,2025-10-28,,,,,0.009083571075486867,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FF6xZSehzKjpybEh8JkGwni.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/F6xZSehzKjpybEh8JkGwni.eval,2026-08-28T12:37:41.000Z,F6xZSehzKjpybEh8JkGwni
gemma-3-4b-it,0.23232323232323232,0.23232323232323232,2025-03-12,Google DeepMind,United States of America,9.6e+22,6ND = 6 * 4B parameters * 4T training tokens = 9.6 × 10^22 FLOP,0.018690142324718148,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FMcJyXLHBzx5VjAqXjmrrsb.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/McJyXLHBzx5VjAqXjmrrsb.eval,2026-08-28T08:35:26.000Z,McJyXLHBzx5VjAqXjmrrsb
gemma-3-1b-it,0.1994949494949495,0.1994949494949495,2025-03-12,Google DeepMind,United States of America,1.2e+22,6ND = 6 * 1B parameters * 2T training tokens = 1.2 × 10^22 FLOP,0.01521201537793133,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FPc6CyTEYKbcdDUDKzGZnS9.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/Pc6CyTEYKbcdDUDKzGZnS9.eval,2026-08-28T08:27:48.000Z,Pc6CyTEYKbcdDUDKzGZnS9
gemma-3-12b-it,0.39457070707070707,0.39457070707070707,2025-03-12,Google DeepMind,United States of America,8.64e+23,6ND = 6 * 12B parameters * 12T training tokens = 8.64 × 10^23 FLOP,0.025254327795483048,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FKfQKr2ibCFMx5xBELoiM3Y.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/KfQKr2ibCFMx5xBELoiM3Y.eval,2026-08-28T08:22:17.000Z,KfQKr2ibCFMx5xBELoiM3Y
DeepSeek-R1-Distill-Qwen-32B,0.6414141414141414,0.6414141414141414,2025-01-20,DeepSeek,China,,"Qwen2.5-32B: 3.51e+24 FLOP
Fine-tune compute: 9.22e21 FLOP",0.027534177016461762,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fdwyb2yzFewGT6w6oFdVMAc.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/dwyb2yzFewGT6w6oFdVMAc.eval,2026-08-28T08:15:19.000Z,dwyb2yzFewGT6w6oFdVMAc
DeepSeek-R1-Distill-Qwen-1.5B,0.33585858585858586,0.33585858585858586,2025-01-20,DeepSeek,China,,,0.020592418168039042,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FESnXA8LqMqhjcsoWQaMLVQ.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/ESnXA8LqMqhjcsoWQaMLVQ.eval,2026-08-28T07:52:16.000Z,ESnXA8LqMqhjcsoWQaMLVQ
deepseek-r1-0528-qwen3-8b,0.0928030303030303,0.0928030303030303,2025-05-28,,,,,0.010663485573693416,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FdszRh7ELyCEukWnwYnUxMp.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/dszRh7ELyCEukWnwYnUxMp.eval,2026-08-28T07:48:47.000Z,dszRh7ELyCEukWnwYnUxMp
QwQ-32B,0.6534090909090909,0.6534090909090909,2025-03-05,Alibaba,China,3.51e+24,"Assuming the same dataset size as for Qwen2.5 training (18T tokens):

6ND = 6 * 32500000000 parameters * 18 * 10^12 tokens =  3.51 × 10^24

'Speculative' confidence",0.0281399081227253,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FPUXMxQiRY6XaG6NjwsEDLy.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/PUXMxQiRY6XaG6NjwsEDLy.eval,2026-08-28T07:20:47.000Z,PUXMxQiRY6XaG6NjwsEDLy
Llama-3.1-8B-Instruct,0.26957070707070707,0.26957070707070707,2024-07-23,Meta AI,United States of America,1.224e+24,"Huggingface page says 3.1-8B used 1.46M H100 hours and trained over 15T tokens. https://huggingface.co/meta-llama/Llama-3.1-70B
The paper also says that 3.1-405B got MFU of between 38-43%; presumably 8B was around the same or a bit higher. I'll assume utilization of 40%

6ND:
6 * 15T * 8B = 7.2e23 FLOPs

Hardware:
1.46M * 9.9e14 * 3600 * 0.4 = 2.08e24 FLOPs

Geometric mean: sqrt(7.2e23 * 2.08e24) = 1.224e24

Note that Llama 3-8B also said it used 15T tokens, but only 1.3M H100 hours. This suggests 3.1 might have used a bit more than 15T tokens.",0.018583813167150035,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FfxwRTtt8bLV4DNutwtMEox.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/fxwRTtt8bLV4DNutwtMEox.eval,2026-08-27T16:30:31.000Z,fxwRTtt8bLV4DNutwtMEox
qwen3.5-9B_none,0.7891414141414141,0.7891414141414141,2026-02-24,Alibaba,China,,,0.023888485629911964,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FAczFCvkWR5SmdbV7eXruqj.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/AczFCvkWR5SmdbV7eXruqj.eval,2026-08-27T14:30:46.000Z,AczFCvkWR5SmdbV7eXruqj
qwen3.5-9B,0.7897727272727273,0.7897727272727273,2026-02-24,Alibaba,China,,,0.02365568030958479,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fo6migB5WP27uLr9nUWpCiM.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/o6migB5WP27uLr9nUWpCiM.eval,2026-08-27T14:30:17.000Z,o6migB5WP27uLr9nUWpCiM
qwen3-8b_none,0.47474747474747475,0.47474747474747475,2025-04-28,Alibaba,China,1.7712e+24,6 FLOP / parameter / token * 36 * 10^12 tokens * 8.2  * 10^9 parameters = 1.7712e+24 FLOP,0.02623286175358367,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FLcttjHHzTyAW6MqNE29xiK.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/LcttjHHzTyAW6MqNE29xiK.eval,2026-08-27T14:21:49.000Z,LcttjHHzTyAW6MqNE29xiK
qwen3-8b,0.5675505050505051,0.5675505050505051,2025-04-28,Alibaba,China,1.7712e+24,6 FLOP / parameter / token * 36 * 10^12 tokens * 8.2  * 10^9 parameters = 1.7712e+24 FLOP,0.029327713464985333,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FjRiWmBxtBAyiXiRBRMY8wX.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/jRiWmBxtBAyiXiRBRMY8wX.eval,2026-08-27T14:21:43.000Z,jRiWmBxtBAyiXiRBRMY8wX
gemma-3-27b-it,0.4772727272727273,0.4772727272727273,2025-03-12,Google DeepMind,United States of America,2.268e+24,6ND =  6 * 27B parameters * 14T training tokens = 2.268 × 10^24 FLOP,0.026982120891168943,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FjdFH2zZdssYKDVJQPKXvNB.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/jdFH2zZdssYKDVJQPKXvNB.eval,2026-08-27T14:17:43.000Z,jdFH2zZdssYKDVJQPKXvNB
gpt-oss-20b_medium,0.6079545454545454,0.6079545454545454,2025-08-05,OpenAI,United States of America,5.49e+23,"""The training run for gpt-oss-120b required 2.1
million H100-hours to complete, with gpt-oss-20b needing almost 10x fewer""
assuming ""almost 10x fewer"" means ~9x fewer: 4.94e24/9 = 5.49e23",0.024864059770258008,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGEwyLqZT93Hp55fdtHrJhm.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/GEwyLqZT93Hp55fdtHrJhm.eval,2026-08-27T14:06:50.000Z,GEwyLqZT93Hp55fdtHrJhm
gpt-oss-20b_low,0.5315656565656566,0.5315656565656566,2025-08-05,OpenAI,United States of America,5.49e+23,"""The training run for gpt-oss-120b required 2.1
million H100-hours to complete, with gpt-oss-20b needing almost 10x fewer""
assuming ""almost 10x fewer"" means ~9x fewer: 4.94e24/9 = 5.49e23",0.02502509361882172,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FDCJQMqipndGxwMXe8BDGeg.eval,https://epoch-benchmarks-production-public.s3.us-east-2.amazonaws.com/inspect_ai_logs/DCJQMqipndGxwMXe8BDGeg.eval,2026-08-27T14:05:49.000Z,DCJQMqipndGxwMXe8BDGeg
glm-5.3-flash_max,0.9015151515151515,0.9015151515151515,2026-08-20,Z.ai (Zhipu AI),China,,,0.017183231147411448,,,2026-08-26T22:26:55.000Z,Jvt5BNr4ERbE9QGgMcEbmT
glm-5.3_max,0.9090909090909091,0.9090909090909091,2026-08-14,Z.ai (Zhipu AI),China,,,0.015851578202142853,,,2026-08-24T19:44:18.000Z,dLDBahYBTGRNjbsXA5pyr3
deepseek-v4-pro-0813_max,0.9166666666666666,0.9166666666666666,2026-08-13,DeepSeek,China,9.702e+24,From https://api-docs.deepseek.com/news/news260813/: built on the DeepSeek-V4-Pro (Preview) model structure with a DSpark speculative-decoding module; agent-focused post-training upgrades. Pre-training compute carried over from DeepSeek-V4-Pro (6 * 49e9 active parameters * 33e12 tokens = 9.702E24).,0.015242573629934338,,,2026-08-18T21:03:23.000Z,nEJGtXGN588zynPkynZkxz
gemini-3.7-flash_high,0.9482323232323232,0.9482323232323232,2026-08-13,Google DeepMind,United States of America,,,0.013456525292246259,,,2026-08-14T18:29:12.000Z,XyVL3VffJ6UboY97vxpohL
inkling-small_xhigh,0.88510101010101,0.88510101010101,2026-07-15,Thinking Machines,United States of America,,,0.019100012831823398,,,2026-08-14T14:19:47.000Z,jTHw5SET8usd7emYPjEDjS
grok-4.6_xhigh,0.9318181818181818,0.9318181818181818,2026-08-12,xAI,United States of America,,,0.015204299687218694,,,2026-08-14T13:47:42.000Z,9YJf2nviwjM6WVhw8qeJta
grok-4.6_high,0.9400252525252525,0.9400252525252525,2026-08-12,xAI,United States of America,,,0.014480018812911388,,,2026-08-12T19:39:52.000Z,hnP6Z88x8bPEBRZ2PW6kps
